Address,Token-Value
0x00fecf32ddd745b341d1bd66b02e71494fcc9874,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$23.68', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.84', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$4.48', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2166', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$1']"
0x010d74a5db01c95e4673bb85e1b4e804da8c0f65,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2159', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x0111011001100001011011000111010101100101,"['ETH_FLIP (FLP)_0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3:$1.58', 'ETH_Carboneum (C8)_0xd42debe4edc92bd5a3fbb4243e1eccf6d63a4a5d:$0.1768', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'POL_Polygon (POL)_0x0111011001100001011011000111010101100101:<$0.000001']"
0x0111c0ae7b04a773b6f73d7fe65006713678f0c7,"['ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d:$0.1058', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.505', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2121', 'ZKSYNC_Ether (ETH)_0x0111c0ae7b04a773b6f73d7fe65006713678f0c7:$0.00013']"
0x0113c53c137d2c714776d71605e8062b20dab7c2,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$717.03', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72:$2.78']"
0x011bab1719cffaf026638842b1972a0afed81f70,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4998']
0x011d30da29efe210548db6d2e20991d05b277c62,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$102.47', 'ETH_Jetcoin (JET)_0x8727c112c712c4a03371ac87a74dd6ab104af768:$0.2655', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01476c9af9068d567c39dc493bed8ddb96e5d6af,"['ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498:$1,442.86', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$733.82', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.15', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$2.8', 'ETH_Salt (SALT)_0x4156d3342d5c385a87d264f90653733592000581:$0.7722', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2156', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4998']"
0x01820d92f8f86947ca0454789172ad60e05817fa,"['ETH_Uniswap V2 (UNI-V2)_0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c:$4,890,144.19', 'ETH_Paxos Gold (PAXG)_0x45804880de22913dafe09f4980848ece6ecbaf78:$1,032,978.86', 'ETH_PayPal USD (PYUSD)_0x6c3ea9036406852006290770bedfcaba0e23a0e8:$3,778.52', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599:$3.14', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$1', 'AVAX_Bitcoin (BTC.B)_0x152b9d0fdc40c096757f570a51e494bd4b943e50:$19,772,870.44', 'AVAX_USD Coin (USDC)_0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e:$10,842.99', 'AVAX_Avalanche (AVAX)_0x01820d92f8f86947ca0454789172ad60e05817fa:$116.03', 'GLMR_Moonbeam (GLMR)_0x01820d92f8f86947ca0454789172ad60e05817fa:$0.819254']"
0x01822922baafb77995fd4a91c46fb3a82a6df9f5,"['ETH_SelfKey (KEY)_0x4cc19356f2d37338b9802aa8e8fc58b0373296e7:$72,373.25', 'ETH_WBT (WBT)_0x925206b8a707096ed26ae47c84747fe0bb734f59:$2,199.76', 'ETH_Fetch (FET)_0xaea46a60368a7bd060eec7df8cba43b7ef41ad85:$317.95', 'ETH_Memecoin (MEME)_0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74:$8.75', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f:$1.02']"
0x0199ce04e14e61cf632af0f382bcc31588c222d4,['ETH_Dai Stablecoin (DAI)_0x6b175474e89094c44da98b954eedeac495271d0f:$971.62']
0x01b03620abbeac509a013fb433bbf9d5156bf6b8,"['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$63.35', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$21.64', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01b61df6622eaf71287403e15a71f290191458e9,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$1,230,137.95']"
0x01b64ec97c01219d3462be8355855e14a9a036c4,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$14,648,723.07', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$4,501,719.04', 'ETH_stETH (STETH)_0xae7ab96520de3a18e5e111b5eaab095312d7fe84:$243,034.69', 'ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0:$215,986.92']"
0x01c0c28f43148e4d5555ba0947da9c2bb433d59b,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$46.1', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$21.93', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$8.77', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2146', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01c871d9614542af787ed85df73d3e2e1e2818ad,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4998']
0x01d21e50252eb75dc7af8e63357abd3cffeb3e87,"['ETH_Fuel Token (FUEL)_0xea38eaa3c86c8f9b751533ba2e562deb9acded40:$37.12', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2161', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01d712df404a68a5eeaf4089cdff3d3bdabbad55,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2157', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01e94b2bf66297c0fc3841f3edb6f49f080a801c,"['ZKSYNC_Ether (ETH)_0x01e94b2bf66297c0fc3841f3edb6f49f080a801c:$0.16013', 'BASE_Ether (ETH)_0x01e94b2bf66297c0fc3841f3edb6f49f080a801c:$0.025268']"
0x01eb3d7559c2aa19a6b55dfb48508093ee4715d4,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.13', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2156', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x01fb3dcb4d5b3942ade0de7685fc86c7873f8721,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$226,457.44', 'BSC_Lunar Doge (LDOGE)_0x1eca0f549ef9b42fa1933e70a15b2db437ab0a84:$11,811.05']"
0x01fd75e460adfe48464daa86e571f330a7c8281b,"['ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9:$178,819.62', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca:$134,500', 'ETH_SAND (SAND)_0x3845badade8e6dff049820680d1f14bd3903a5d0:$84,856.37', 'ETH_Decentraland (MANA)_0x0f5d2fb29fb7d3cfee444a200298f468908cc942:$65,467.31', 'ETH_Audius (AUDIO)_0x18aaa7115705e8be94bffebde57af9bfc265b998:$26,209.36', 'ETH_Somnium Space Cubes (CUBE)_0xdf801468a808a32656d2ed2d2d80b72a129739f4:$21,488.1', 'ETH_Amp (AMP)_0xff20817765cb7f73d4bde2e66e067e58d11095c2:$12,413.71', 'ETH_Cryptex (CTX)_0x321c2fe4446c7c963dc41dd58879af648838f98d:$7,923.24', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$4,777.79', 'ETH_EnjinCoin (ENJ)_0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c:$4,692.12', 'ETH_Mask Network (MASK)_0x69af81e73a73b40adf4f3d4223cd9b1ece623074:$3,975.18', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'POL_Decentrawood (DEOD)_0xe77abb1e75d2913b2076dd16049992ffeaca5235:$0.1669']"
0x0228498ee93e8750a823d219a8f531157ccc031f,"['ETH_stETH (STETH)_0xae7ab96520de3a18e5e111b5eaab095312d7fe84:$1,299,458.71', 'ETH_Wrapped liquid staked Ether 2.0 (WSTETH)_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0:$772,988.49', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$172,036.93', 'ETH_Aave Ethereum USDC (AETHUSDC)_0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c:$149,026.02', 'ETH_Wrapped Ether (WETH)_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2:$3.67']"
0x0245cf8a7a587f89550c9c49c578e0a3d62b06d2,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.79', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$12.14', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$2.32', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4991']"
0x024a098ae702bef5406c9c22b78bd4eb2cc7a293,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$78.62', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$23.61', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$14.99', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2145']"
0x024bcbcaad82e67f721799e259ca60bc7d363419,"['ETH_Wrapped liquid staked Ether 2.0 (WSTETH)_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0:$9,019,104', 'ETH_Wrapped Ether (WETH)_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2:$2,178.15', 'ETH_DEXTools (DEXT)_0xfb7b4564402e5500db5bb6d63ae671302777c75a:$571.19', 'ETH_LUSD Stablecoin (LUSD)_0x5f98805a4e8be255a32880fdec7f6728c6568ba0:$20.85', 'ETH_DePay (DEPAY)_0xa0bed124a09ac2bd941b10349d8d224fe3c955eb:$3.38', 'ETH_Fuel (FUELX)_0xcc54ac31164b5b3c39db4eef26d89275c468ec9d:$2.14', 'ETH_Balancer (BAL)_0xba100000625a3754423978a60c9317c58a424e3d:$0.3613', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2146', 'BASE_Coinye West (COINYE)_0x0028e1e60167b48a938b785aa5292917e7eaca8b:$25,468.51', 'BASE_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419:$2,047.22', 'OP_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419:$303.68', 'OP_Optimism (OP)_0x4200000000000000000000000000000000000042:$9', 'ARB_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419:$24.9', 'BSC_Anyswap-BEP20 (ANY)_0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa:$4.37', 'POL_Rigo Token (PoS) (GRG)_0xbc0bea8e634ec838a2a45f8a43e7e16cd2a8ba99:$1.4', 'POL_Polygon (POL)_0x024bcbcaad82e67f721799e259ca60bc7d363419:$0.379713']"
0x024d0cd4ae53a41a5fddadfdecad0f9786dea25d,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2146', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x02528db0b47608bb37c554731c847add29071779,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$23.46', 'ETH_Zilliqa (ZIL)_0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27:$18.23', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$2.69', 'ETH_EVZ (EVZ)_0x7a939bb714fd2a48ebeb1e495aa9aaa74ba9fa68:$2.39', 'ETH_LoopringCoin V2 (LRC)_0xbbbbca6a901c926f240b89eacb641d8aec7aeafd:$0.7154', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.212', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4991', 'POL_Polygon (POL)_0x02528db0b47608bb37c554731c847add29071779:$0.003893']"
0x025cc314110d3cc1f81b6566c0b57829f7dbcefd,"['ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984:$17,917.9']"
0x026447a649e8a9dcab4b49d94e5006f98a4d600d,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$3,713,986.17', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$276,705.62', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f:$1', 'BSC_BNB Chain (BNB)_0x026447a649e8a9dcab4b49d94e5006f98a4d600d:$138,886.79', 'BSC_Binance-Peg Ethereum Token (ETH)_0x2170ed0880ac9a755fd29b2688956bd959f933f8:$117,595.01', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72:$40.79', 'BSC_EDE (EDE)_0x4136129ac3ac90cf9817548b24d35e73e9457e05:$0.1024', 'BSC_MultiVAC (MTV)_0x8aa688ab789d1848d131c65d98ceaa8875d97ef1:$0.1001', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x027204fb1180554bd5badf30baa9516c5ce09769,"['ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0:$10,685.09']"
0x0273ead5bd876b4433fcf1b9e3b3ce65f4d92c56,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4998']
0x028a07979d3fed8e9459d0a84d8814087fe36a74,"['ETH_Taiko Token (TAIKO)_0x10dea67478c5f8c5e2d90e5e9b26dbe60c54d800:$5,260,721.62']"
0x02932f03cff6efd593cc1e739ca050159769850d,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$104.62', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$21.62', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$20', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2167', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x029a250f2e9d3a2980b29efd417ca4544552d571,"['ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498:$361.03', 'ETH_Bancor (BNT)_0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c:$31.24', 'ETH_Polymath (POLY)_0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec:$9.28', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$5.28', 'ETH_Salt (SALT)_0x4156d3342d5c385a87d264f90653733592000581:$4.18', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4991']"
0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$390.53', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$75.42', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$21.83', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$2.17', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d:$0.1058', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2119', 'ZKSYNC_Ether (ETH)_0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130:$0.013295']"
0x02bff86f6cdfff0b6a8ab5710772f1b104ff83ce,['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$110.44']
0x02cff2fb384257d4f14098ca5a983147d8bfd981,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$24,304.51', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2158', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72:$2.39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4997']"
0x02dfaa60995548f6d64ca4d127c6f3c5489253a7,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$507.24', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$2.17', 'ETH_DoYourTip (DYT)_0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14:$0.653', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d:$0.1063', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2128']"
0x02e4df5660195e9588cb8d180a990ff14c21eb17,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$140.86', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$26.93', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.29', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2167', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x02e5a482d5bc6c41c97d21c70f4e4da96b8da0f4,"['ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599:$41,248,701.71']"
0x02e8d0891a72c5aecb6741ea011a6c56925bc40d,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.52', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$5.7', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$4.28', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2146', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x032e1af47ba73e8833ea362b6cde095b4207d52c,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$24.99', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$21.39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$4.15', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2166', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2144']"
0x034032b0c049cfd5f61e99f8f0710556e7df553a,['POL_Polygon (POL)_0x034032b0c049cfd5f61e99f8f0710556e7df553a:$0.003662']
0x034fb75155f0e151064c6ba7cd51a9ddfb15e2f3,['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$70']
0x0353306f6be475321a1bbaa410762c40caf3fb28,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$13.21', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x03696ffa204f4c8df550aaf2933ad9b5e62db077,"['BSC_Lunar Doge (LDOGE)_0x1eca0f549ef9b42fa1933e70a15b2db437ab0a84:$11,221.22']"
0x0369a494aed1173c22d91d0a4b5ba559d0c0bcae,['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$300.6']
0x03718edb10a620cb2bae005f407f77613e99e79b,"['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$154,697.77', 'ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7:$5,895.39']"
0x038263ae0d9b1794c13c979b54295e42dbb37b3a,"['ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca:$49,762.18', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984:$37,700.63', 'ETH_Decentraland (MANA)_0x0f5d2fb29fb7d3cfee444a200298f468908cc942:$8,200.26']"
0x03879ebaa45c9fd0c8f355d4d090e4e2af7530e5,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2159', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50']"
0x039d512d381dd5df5c03f36750a4068cc53f653e,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.98', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$22.97', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$4.35', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2166', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$1']"
0x03ac6f0307d0185455da0f4c12e3cb0c9826311c,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$22.22', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$21.53', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$4.1', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2161', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2144']"
0x03b4cba72d7acc4d9e07c0fb6d56c7bdaf9995dc,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.4998']
0x03b51bf1e67f976107ce9446f5694ca1685e6c5a,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07:$233.89', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023:$45.17', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239:$21.54', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$2.17', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d:$0.1055', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26:$0.50', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d:$0.2119']"
0x03beab9acb9e86b8646f45f975663665304044b4,"['ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca:$60,818.73', 'ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9:$46,541.34', 'ETH_Fantom Token (FTM)_0x4e15361fd6b4bb609fa63c81a2be19d873717870:$24,430.82', 'ETH_RLC (RLC)_0x607f4c5bb672230e8672085532f7e901544a7375:$15,887.76', 'ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498:$2,441.36', 'ETH_BandToken (BAND)_0xba11d00c5f74255f56a5e366f4f77f5a186d7f55:$2,035.38', 'ETH_UniBright (UBT)_0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e:$817.32', 'ETH_CelerToken (CELR)_0x4f9254c83eb525f9fcf346490bbb3ed28a81c667:$727.07', 'ETH_Synthetix Network Token (SNX)_0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f:$629.46', 'ETH_Republic (REN)_0x408e41876cccdc0f92210600ef50372656052a38:$558.8', 'ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888:$475.73', 'BSC_VeChain (VET)_0x6fdcdfef7c496407ccb0cec90f9c5aaa1cc8d888:$19,124.12']"
0x03cb0021808442ad5efb61197966aef72a1def96,['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39:$0.2159']
0x03ce80b61dd25a6adffe6d0a80a5c87c44b2b7a0,"['ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599:$5,792,334.25', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984:$624,143.97', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48:$9.01']"
0x03d615c04be905790dbef2df0472a2e901ccd810,['ETH_Geojam (JAM)_0x23894dc9da6c94ecb439911caf7d337746575a72:$0.5152']
