Address,Chain-Token-Contract
0x01476c9af9068d567c39dc493bed8ddb96e5d6af,"['ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Salt (SALT)_0x4156d3342d5c385a87d264f90653733592000581', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01820d92f8f86947ca0454789172ad60e05817fa,"['ETH_Uniswap V2 (UNI-V2)_0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c', 'ETH_Paxos Gold (PAXG)_0x45804880de22913dafe09f4980848ece6ecbaf78', 'ETH_PayPal USD (PYUSD)_0x6c3ea9036406852006290770bedfcaba0e23a0e8', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'AVAX_Bitcoin (BTC.B)_0x152b9d0fdc40c096757f570a51e494bd4b943e50', 'AVAX_USD Coin (USDC)_0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e', 'AVAX_Avalanche (AVAX)_0x01820d92f8f86947ca0454789172ad60e05817fa', 'GLMR_Moonbeam (GLMR)_0x01820d92f8f86947ca0454789172ad60e05817fa']"
0x01822922baafb77995fd4a91c46fb3a82a6df9f5,"['ETH_SelfKey (KEY)_0x4cc19356f2d37338b9802aa8e8fc58b0373296e7', 'ETH_WBT (WBT)_0x925206b8a707096ed26ae47c84747fe0bb734f59', 'ETH_Fetch (FET)_0xaea46a60368a7bd060eec7df8cba43b7ef41ad85', 'ETH_Memecoin (MEME)_0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f']"
0x0199ce04e14e61cf632af0f382bcc31588c222d4,['ETH_Dai Stablecoin (DAI)_0x6b175474e89094c44da98b954eedeac495271d0f']
0x01b03620abbeac509a013fb433bbf9d5156bf6b8,"['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01b61df6622eaf71287403e15a71f290191458e9,['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7']
0x01b64ec97c01219d3462be8355855e14a9a036c4,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_stETH (STETH)_0xae7ab96520de3a18e5e111b5eaab095312d7fe84', 'ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0']"
0x01c0c28f43148e4d5555ba0947da9c2bb433d59b,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01c871d9614542af787ed85df73d3e2e1e2818ad,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x01d21e50252eb75dc7af8e63357abd3cffeb3e87,"['ETH_Fuel Token (FUEL)_0xea38eaa3c86c8f9b751533ba2e562deb9acded40', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01d712df404a68a5eeaf4089cdff3d3bdabbad55,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01e94b2bf66297c0fc3841f3edb6f49f080a801c,"['ZKSYNC_Ether (ETH)_0x01e94b2bf66297c0fc3841f3edb6f49f080a801c', 'BASE_Ether (ETH)_0x01e94b2bf66297c0fc3841f3edb6f49f080a801c']"
0x01eb3d7559c2aa19a6b55dfb48508093ee4715d4,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x01fb3dcb4d5b3942ade0de7685fc86c7873f8721,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'BSC_Lunar Doge (LDOGE)_0x1eca0f549ef9b42fa1933e70a15b2db437ab0a84']"
0x01fd75e460adfe48464daa86e571f330a7c8281b,"['ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_SAND (SAND)_0x3845badade8e6dff049820680d1f14bd3903a5d0', 'ETH_Decentraland (MANA)_0x0f5d2fb29fb7d3cfee444a200298f468908cc942', 'ETH_Audius (AUDIO)_0x18aaa7115705e8be94bffebde57af9bfc265b998', 'ETH_Somnium Space Cubes (CUBE)_0xdf801468a808a32656d2ed2d2d80b72a129739f4', 'ETH_Amp (AMP)_0xff20817765cb7f73d4bde2e66e067e58d11095c2', 'ETH_Cryptex (CTX)_0x321c2fe4446c7c963dc41dd58879af648838f98d', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_EnjinCoin (ENJ)_0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c', 'ETH_Mask Network (MASK)_0x69af81e73a73b40adf4f3d4223cd9b1ece623074', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'POL_Decentrawood (DEOD)_0xe77abb1e75d2913b2076dd16049992ffeaca5235']"
0x0228498ee93e8750a823d219a8f531157ccc031f,"['ETH_stETH (STETH)_0xae7ab96520de3a18e5e111b5eaab095312d7fe84', 'ETH_Wrapped liquid staked Ether 2.0 (WSTETH)_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_Aave Ethereum USDC (AETHUSDC)_0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c', 'ETH_Wrapped Ether (WETH)_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']"
0x0245cf8a7a587f89550c9c49c578e0a3d62b06d2,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x024a098ae702bef5406c9c22b78bd4eb2cc7a293,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x024bcbcaad82e67f721799e259ca60bc7d363419,"['ETH_Wrapped liquid staked Ether 2.0 (WSTETH)_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0', 'ETH_Wrapped Ether (WETH)_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'ETH_DEXTools (DEXT)_0xfb7b4564402e5500db5bb6d63ae671302777c75a', 'ETH_LUSD Stablecoin (LUSD)_0x5f98805a4e8be255a32880fdec7f6728c6568ba0', 'ETH_DePay (DEPAY)_0xa0bed124a09ac2bd941b10349d8d224fe3c955eb', 'ETH_Fuel (FUELX)_0xcc54ac31164b5b3c39db4eef26d89275c468ec9d', 'ETH_Balancer (BAL)_0xba100000625a3754423978a60c9317c58a424e3d', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'BASE_Coinye West (COINYE)_0x0028e1e60167b48a938b785aa5292917e7eaca8b', 'BASE_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419', 'OP_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419', 'OP_Optimism (OP)_0x4200000000000000000000000000000000000042', 'ARB_Ether (ETH)_0x024bcbcaad82e67f721799e259ca60bc7d363419', 'BSC_Anyswap-BEP20 (ANY)_0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa', 'POL_Rigo Token (PoS) (GRG)_0xbc0bea8e634ec838a2a45f8a43e7e16cd2a8ba99', 'POL_Polygon (POL)_0x024bcbcaad82e67f721799e259ca60bc7d363419']"
0x024d0cd4ae53a41a5fddadfdecad0f9786dea25d,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x02528db0b47608bb37c554731c847add29071779,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Zilliqa (ZIL)_0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_EVZ (EVZ)_0x7a939bb714fd2a48ebeb1e495aa9aaa74ba9fa68', 'ETH_LoopringCoin V2 (LRC)_0xbbbbca6a901c926f240b89eacb641d8aec7aeafd', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'POL_Polygon (POL)_0x02528db0b47608bb37c554731c847add29071779']"
0x025cc314110d3cc1f81b6566c0b57829f7dbcefd,['ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984']
0x026447a649e8a9dcab4b49d94e5006f98a4d600d,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f', 'BSC_BNB Chain (BNB)_0x026447a649e8a9dcab4b49d94e5006f98a4d600d', 'BSC_Binance-Peg Ethereum Token (ETH)_0x2170ed0880ac9a755fd29b2688956bd959f933f8', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72', 'BSC_EDE (EDE)_0x4136129ac3ac90cf9817548b24d35e73e9457e05', 'BSC_MultiVAC (MTV)_0x8aa688ab789d1848d131c65d98ceaa8875d97ef1', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x027204fb1180554bd5badf30baa9516c5ce09769,['ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0']
0x0273ead5bd876b4433fcf1b9e3b3ce65f4d92c56,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x028a07979d3fed8e9459d0a84d8814087fe36a74,['ETH_Taiko Token (TAIKO)_0x10dea67478c5f8c5e2d90e5e9b26dbe60c54d800']
0x02932f03cff6efd593cc1e739ca050159769850d,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x029a250f2e9d3a2980b29efd417ca4544552d571,"['ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498', 'ETH_Bancor (BNT)_0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c', 'ETH_Polymath (POLY)_0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Salt (SALT)_0x4156d3342d5c385a87d264f90653733592000581', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d', 'ZKSYNC_Ether (ETH)_0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130']"
0x02bff86f6cdfff0b6a8ab5710772f1b104ff83ce,['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7']
0x02cff2fb384257d4f14098ca5a983147d8bfd981,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x02dfaa60995548f6d64ca4d127c6f3c5489253a7,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_DoYourTip (DYT)_0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x02e4df5660195e9588cb8d180a990ff14c21eb17,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x02e5a482d5bc6c41c97d21c70f4e4da96b8da0f4,['ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599']
0x02e8d0891a72c5aecb6741ea011a6c56925bc40d,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x032e1af47ba73e8833ea362b6cde095b4207d52c,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x034032b0c049cfd5f61e99f8f0710556e7df553a,['POL_Polygon (POL)_0x034032b0c049cfd5f61e99f8f0710556e7df553a']
0x034fb75155f0e151064c6ba7cd51a9ddfb15e2f3,['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48']
0x0353306f6be475321a1bbaa410762c40caf3fb28,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x03696ffa204f4c8df550aaf2933ad9b5e62db077,['BSC_Lunar Doge (LDOGE)_0x1eca0f549ef9b42fa1933e70a15b2db437ab0a84']
0x0369a494aed1173c22d91d0a4b5ba559d0c0bcae,['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48']
0x03718edb10a620cb2bae005f407f77613e99e79b,"['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7']"
0x038263ae0d9b1794c13c979b54295e42dbb37b3a,"['ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_Decentraland (MANA)_0x0f5d2fb29fb7d3cfee444a200298f468908cc942']"
0x03879ebaa45c9fd0c8f355d4d090e4e2af7530e5,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x039d512d381dd5df5c03f36750a4068cc53f653e,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x03ac6f0307d0185455da0f4c12e3cb0c9826311c,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x03b4cba72d7acc4d9e07c0fb6d56c7bdaf9995dc,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x03b51bf1e67f976107ce9446f5694ca1685e6c5a,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x03beab9acb9e86b8646f45f975663665304044b4,"['ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'ETH_Fantom Token (FTM)_0x4e15361fd6b4bb609fa63c81a2be19d873717870', 'ETH_RLC (RLC)_0x607f4c5bb672230e8672085532f7e901544a7375', 'ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498', 'ETH_BandToken (BAND)_0xba11d00c5f74255f56a5e366f4f77f5a186d7f55', 'ETH_UniBright (UBT)_0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e', 'ETH_CelerToken (CELR)_0x4f9254c83eb525f9fcf346490bbb3ed28a81c667', 'ETH_Synthetix Network Token (SNX)_0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f', 'ETH_Republic (REN)_0x408e41876cccdc0f92210600ef50372656052a38', 'ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888', 'BSC_VeChain (VET)_0x6fdcdfef7c496407ccb0cec90f9c5aaa1cc8d888']"
0x03cb0021808442ad5efb61197966aef72a1def96,['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']
0x03ce80b61dd25a6adffe6d0a80a5c87c44b2b7a0,"['ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48']"
0x03d615c04be905790dbef2df0472a2e901ccd810,['ETH_Geojam (JAM)_0x23894dc9da6c94ecb439911caf7d337746575a72']
0x03da8c9776bc5cb1e64fc90753dc08cf7a4d651e,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x03e16113f1ff2218c0c0d5df90c983b7b329390b,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_ElectrifyAsia (ELEC)_0xd49ff13661451313ca1553fd6954bd1d9b6e02b9', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Amber (AMB)_0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x03eb9a9d211ede0c540f2abe096584809de94e2c,"['ETH_Civic (CVC)_0x41e5560054824ea6b0732e656e3ad64e20e94e45', 'ETH_OpenANX (OAX)_0x701c244b988a513c945973defa05de933b23fe1d', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x03ef344aa7e0f2ac4e36a27a86e3c1c838463a78,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72']"
0x0402e3499c80399ca40ef0dafd98f2db6a15300a,"['ETH_Wrapped Ether (WETH)_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x0416aabdaa7fb193f1b38eca80e8f10ebcdbffe7,"['ETH_QRL (QRL)_0x697beac28b09e122c4332d163985e8a73121b97f', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x042e8c262efe794b84860978e7368a7131d70b5c,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x04436cdfde29a80245fac00b33b9f4e588ff9576,['ZKSYNC_Ether (ETH)_0x04436cdfde29a80245fac00b33b9f4e588ff9576']
0x0445a05cfd787c9aebad471f2621deb5b5c8a56b,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x0469e8c440450b0e512626fe817e6754a8152830,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x047e9bb0a358f0e313b91edca4cc43ec333df4df,['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']
0x047f0e7a19b6a84c3fde1cd777199e8976f9966c,"['ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_SushiToken (SUSHI)_0x6b3595068778dd592e39a122f4f5a5cf09c90fe2', 'ETH_FTT (FTX TOKEN)_0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9', 'ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_ChronoBase (TIK)_0x0922f1d808adc3a4444bed2f73fac53a1a2a5859', 'BSC_BNB Chain (BNB)_0x047f0e7a19b6a84c3fde1cd777199e8976f9966c', 'BSC_Binance-Peg BSC-USD (BSC-USD)_0x55d398326f99059ff775485246999027b3197955', 'BSC_RecoveryDAO (REC)_0xb922aa024e71a25077d78b593bd6f11f2f412e72']"
